AdmYear,AdmQuarter,AdmMonth,Date,PrimaryCategory,CCS.CATEGORY.DESCRIPTION,totalCases
2019,2,6,2019-06-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Gangrene,1
2019,2,6,2019-06-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Genitourinary symptoms and ill-defined conditions,3
2019,2,6,2019-06-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Malaise and fatigue,2
2019,2,6,2019-06-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Nausea and vomiting,3
2019,2,6,2019-06-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Nonspecific chest pain,14
2019,2,6,2019-06-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Other circulatory disease,2
2019,2,6,2019-06-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Other gastrointestinal disorders,1
2019,2,6,2019-06-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Other liver diseases,2
2019,2,6,2019-06-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Other lower respiratory disease,2
2019,2,6,2019-06-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Other nervous system disorders,1
2019,2,6,2019-06-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Other nutritional; endocrine; and metabolic disorders,1
2019,2,6,2019-06-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Residual codes; unclassified,4
2019,2,6,2019-06-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Septicemia (except in labor),1
2019,2,6,2019-06-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Syncope,10
2019,2,6,2019-06-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Thyroid disorders,1
2019,3,7,2019-07-01,Certain conditions originating in the perinatal period,Other perinatal conditions,1
2019,3,7,2019-07-01,Certain infectious and parasitic diseases,Bacterial infection; unspecified site,1
2019,3,7,2019-07-01,Certain infectious and parasitic diseases,Intestinal infection,26
2019,3,7,2019-07-01,Certain infectious and parasitic diseases,Other infections; including parasitic,1
2019,3,7,2019-07-01,Certain infectious and parasitic diseases,Septicemia (except in labor),1
2019,3,7,2019-07-01,Certain infectious and parasitic diseases,Viral infection,4
2019,3,7,2019-07-01,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Deficiency and other anemia,3
2019,3,7,2019-07-01,Diseases of the circulatory system,Acute cerebrovascular disease,2
2019,3,7,2019-07-01,Diseases of the circulatory system,Acute myocardial infarction,2
2019,3,7,2019-07-01,Diseases of the circulatory system,Cardiac dysrhythmias,6
2019,3,7,2019-07-01,Diseases of the circulatory system,Congestive heart failure; nonhypertensive,8
2019,3,7,2019-07-01,Diseases of the circulatory system,Esophageal disorders,1
2019,3,7,2019-07-01,Diseases of the circulatory system,Essential hypertension,2
2019,3,7,2019-07-01,Diseases of the circulatory system,Heart valve disorders,1
2019,3,7,2019-07-01,Diseases of the circulatory system,Hypertension with complications and secondary hypertension,1
2019,3,7,2019-07-01,Diseases of the circulatory system,Other circulatory disease,1
2019,3,7,2019-07-01,Diseases of the digestive system,Abdominal hernia,2
2019,3,7,2019-07-01,Diseases of the digestive system,Anal and rectal conditions,7
2019,3,7,2019-07-01,Diseases of the digestive system,Appendicitis and other appendiceal conditions,1
2019,3,7,2019-07-01,Diseases of the digestive system,Biliary tract disease,6
2019,3,7,2019-07-01,Diseases of the digestive system,Disorders of teeth and jaw,1
2019,3,7,2019-07-01,Diseases of the digestive system,Diverticulosis and diverticulitis,1
2019,3,7,2019-07-01,Diseases of the digestive system,Esophageal disorders,4
2019,3,7,2019-07-01,Diseases of the digestive system,Gastritis and duodenitis,6
2019,3,7,2019-07-01,Diseases of the digestive system,Gastrointestinal hemorrhage,5
2019,3,7,2019-07-01,Diseases of the digestive system,Intestinal obstruction without hernia,1
2019,3,7,2019-07-01,Diseases of the digestive system,Noninfectious gastroenteritis,6
2019,3,7,2019-07-01,Diseases of the digestive system,Other liver diseases,1
2019,3,7,2019-07-01,Diseases of the ear and mastoid process,Conditions associated with dizziness or vertigo,2
2019,3,7,2019-07-01,Diseases of the genitourinary system,Acute and unspecified renal failure,2
2019,3,7,2019-07-01,Diseases of the genitourinary system,Calculus of urinary tract,5
2019,3,7,2019-07-01,Diseases of the genitourinary system,Genitourinary symptoms and ill-defined conditions,1
2019,3,7,2019-07-01,Diseases of the genitourinary system,Menstrual disorders,2
2019,3,7,2019-07-01,Diseases of the genitourinary system,Nephritis; nephrosis; renal sclerosis,2
2019,3,7,2019-07-01,Diseases of the genitourinary system,Other male genital disorders,1
2019,3,7,2019-07-01,Diseases of the genitourinary system,Urinary tract infections,9
2019,3,7,2019-07-01,Diseases of the musculoskeletal system and connective tissue,Other connective tissue disease,1
2019,3,7,2019-07-01,Diseases of the musculoskeletal system and connective tissue,Other non-traumatic joint disorders,1
2019,3,7,2019-07-01,Diseases of the musculoskeletal system and connective tissue,Spondylosis; intervertebral disc disorders; other back problems,2
2019,3,7,2019-07-01,Diseases of the nervous system,Epilepsy; convulsions,1
2019,3,7,2019-07-01,Diseases of the nervous system,Headache; including migraine,3
2019,3,7,2019-07-01,Diseases of the nervous system,Retinal detachments; defects; vascular occlusion; and retinopathy,1
2019,3,7,2019-07-01,Diseases of the respiratory system,Acute and chronic tonsillitis,1
2019,3,7,2019-07-01,Diseases of the respiratory system,Acute bronchitis,10
2019,3,7,2019-07-01,Diseases of the respiratory system,Aspiration pneumonitis; food/vomitus,3
2019,3,7,2019-07-01,Diseases of the respiratory system,Asthma,4
2019,3,7,2019-07-01,Diseases of the respiratory system,Chronic obstructive pulmonary disease and bronchiectasis,3
2019,3,7,2019-07-01,Diseases of the respiratory system,Influenza,1
2019,3,7,2019-07-01,Diseases of the respiratory system,Other upper respiratory infections,4
2019,3,7,2019-07-01,Diseases of the respiratory system,Pneumonia (except that caused by tuberculosis or sexually transmitted disease),9
2019,3,7,2019-07-01,Diseases of the skin and subcutaneous tissue,Chronic ulcer of skin,1
2019,3,7,2019-07-01,Diseases of the skin and subcutaneous tissue,Skin and subcutaneous tissue infections,3
2019,3,7,2019-07-01,"Endocrine, nutritional and metabolic diseases",Diabetes mellitus without complication,1
2019,3,7,2019-07-01,"Endocrine, nutritional and metabolic diseases",Fluid and electrolyte disorders,3
2019,3,7,2019-07-01,"Endocrine, nutritional and metabolic diseases",Other endocrine disorders,1
2019,3,7,2019-07-01,"Endocrine, nutritional and metabolic diseases",Other nutritional; endocrine; and metabolic disorders,1
2019,3,7,2019-07-01,External causes of morbidity and mortality,,15
2019,3,7,2019-07-01,Factors influencing health status and contact with health services,Medical examination/evaluation,3
2019,3,7,2019-07-01,Factors influencing health status and contact with health services,Residual codes; unclassified,2
2019,3,7,2019-07-01,"Injury, poisoning and certain other consequences of external causes",Crushing injury or internal injury,10
2019,3,7,2019-07-01,"Injury, poisoning and certain other consequences of external causes",Fracture of lower limb,6
2019,3,7,2019-07-01,"Injury, poisoning and certain other consequences of external causes",Fracture of neck of femur (hip),1
2019,3,7,2019-07-01,"Injury, poisoning and certain other consequences of external causes",Fracture of upper limb,7
2019,3,7,2019-07-01,"Injury, poisoning and certain other consequences of external causes",Intracranial injury,1
2019,3,7,2019-07-01,"Injury, poisoning and certain other consequences of external causes",Joint disorders and dislocations; trauma-related,1
2019,3,7,2019-07-01,"Injury, poisoning and certain other consequences of external causes",Open wounds of extremities,1
2019,3,7,2019-07-01,"Injury, poisoning and certain other consequences of external causes",Open wounds of head; neck; and trunk,1
2019,3,7,2019-07-01,"Injury, poisoning and certain other consequences of external causes",Other fractures,4
2019,3,7,2019-07-01,"Injury, poisoning and certain other consequences of external causes",Other injuries and conditions due to external causes,8
2019,3,7,2019-07-01,"Injury, poisoning and certain other consequences of external causes",Skull and face fractures,2
2019,3,7,2019-07-01,Mental and behavioural disorders,,3
2019,3,7,2019-07-01,Neoplasms,Cancer of bladder,1
2019,3,7,2019-07-01,Neoplasms,Cancer of head and neck,1
2019,3,7,2019-07-01,Neoplasms,Leukemias,1
2019,3,7,2019-07-01,Neoplasms,Neoplasms of unspecified nature or uncertain behavior,1
2019,3,7,2019-07-01,"Pregnancy, childbirth and the puerperium",Early or threatened labor,1
2019,3,7,2019-07-01,"Pregnancy, childbirth and the puerperium",Fetal distress and abnormal forces of labor,3
2019,3,7,2019-07-01,"Pregnancy, childbirth and the puerperium",Hemorrhage during pregnancy; abruptio placenta; placenta previa,2
2019,3,7,2019-07-01,"Pregnancy, childbirth and the puerperium",Malposition; malpresentation,12
2019,3,7,2019-07-01,"Pregnancy, childbirth and the puerperium",Other complications of birth; puerperium affecting management of mother,1
2019,3,7,2019-07-01,"Pregnancy, childbirth and the puerperium",Polyhydramnios and other problems of amniotic cavity,1
2019,3,7,2019-07-01,"Pregnancy, childbirth and the puerperium",Spontaneous abortion,1
2019,3,7,2019-07-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Abdominal pain,13
2019,3,7,2019-07-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Cardiac dysrhythmias,3
2019,3,7,2019-07-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Diabetes mellitus without complication,2
2019,3,7,2019-07-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Epilepsy; convulsions,1
2019,3,7,2019-07-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Fever of unknown origin,2
2019,3,7,2019-07-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Genitourinary symptoms and ill-defined conditions,4
2019,3,7,2019-07-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Headache; including migraine,1
2019,3,7,2019-07-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Malaise and fatigue,3
2019,3,7,2019-07-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Nausea and vomiting,4
2019,3,7,2019-07-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Nonspecific chest pain,15
2019,3,7,2019-07-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Nutritional deficiencies,1
2019,3,7,2019-07-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Other gastrointestinal disorders,1
2019,3,7,2019-07-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Other liver diseases,4
2019,3,7,2019-07-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Other lower respiratory disease,6
2019,3,7,2019-07-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Other nutritional; endocrine; and metabolic disorders,1
2019,3,7,2019-07-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Other skin disorders,2
2019,3,7,2019-07-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Residual codes; unclassified,4
2019,3,7,2019-07-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Syncope,9
2019,3,7,2019-07-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Thyroid disorders,1
2019,3,8,2019-08-01,Certain infectious and parasitic diseases,Bacterial infection; unspecified site,1
2019,3,8,2019-08-01,Certain infectious and parasitic diseases,Intestinal infection,26
2019,3,8,2019-08-01,Certain infectious and parasitic diseases,Meningitis (except that caused by tuberculosis or sexually transmitted disease),2
2019,3,8,2019-08-01,Certain infectious and parasitic diseases,Septicemia (except in labor),5
2019,3,8,2019-08-01,Certain infectious and parasitic diseases,Viral infection,2
2019,3,8,2019-08-01,"Congenital malformations, deformations and chromosomal abnormalities",Other congenital anomalies,1
